symbol,sig_ts,ent_ts,ex_ts,entry,atr,stop_pct,sl,tp,px_pess,exit_pess,px_opt,exit_opt,px_4h,exit_4h,fund_sum,fund_n,fund_ok,gaps_1h,step_size,atr_rank,volratio,mom180,qvol_30d,ambiguous
SOLUSDT,1754611200000,1754625600000,1754712000000,174.63,3.462142857142855,0.019825590432015434,171.16785714285714,188.47857142857143,177.16,TIME,177.16,TIME,177.16,TIME,0.0001424,3,True,0,0.01,0.282,1.0464321752751855,0.15496031746031758,4422588514.795883,False
SOLUSDT,1754625600000,1754640000000,1754726400000,177.04,3.515714285714284,0.01985830482215479,173.5242857142857,191.10285714285712,180.54,TIME,180.54,TIME,180.54,TIME,0.00022585,4,True,0,0.01,0.284,1.07651883322258,0.1576435203347719,4422933057.821081,False
SOLUSDT,1754640000000,1754654400000,1754740800000,177.56,3.5235714285714255,0.01984439867409003,174.0364285714286,191.6542857142857,180.69,TIME,180.69,TIME,180.69,TIME,0.00021388,3,True,0,0.01,0.284,1.0806381298788148,0.15568862275449113,4429693970.897148,False
SOLUSDT,1754654400000,1754668800000,1754755200000,175.15,3.6207142857142816,0.020672076995228557,171.52928571428572,189.63285714285712,180.01,TIME,180.01,TIME,180.01,TIME,0.00018345,2,True,0,0.01,0.35,1.102517741729334,0.13800272886752007,4438793239.009125,False
SOLUSDT,1754668800000,1754683200000,1754769600000,178.41,3.8028571428571394,0.021315269003178854,174.60714285714286,193.62142857142857,182.07,TIME,182.07,TIME,182.07,TIME,0.00026057,3,True,0,0.01,0.402,1.1074137739518177,0.13484289530594062,4439408256.490656,False
SOLUSDT,1754712000000,1754726400000,1754812800000,180.54,3.702142857142856,0.020505942489990343,176.83785714285713,195.3485714285714,178.87,TIME,178.87,TIME,178.87,TIME,0.00017324,2,True,0,0.01,0.34,1.1758030951053613,0.14396147509821322,4443212065.71408,False
SOLUSDT,1754726400000,1754740800000,1754827200000,180.69,3.7457142857142856,0.020730058584948176,176.9442857142857,195.67285714285714,179.9,TIME,179.9,TIME,179.9,TIME,0.00025166,3,True,0,0.01,0.366,1.1864327441680487,0.14687400825134866,4451012301.999502,False
SOLUSDT,1754769600000,1754784000000,1754870400000,179.86,3.6864285714285705,0.020496100141379796,176.17357142857145,194.6057142857143,182.58,TIME,182.58,TIME,182.58,TIME,0.00036962,4,True,0,0.01,0.338,1.1996834540215568,0.09471057276766692,4420162346.213288,False
SOLUSDT,1754784000000,1754798400000,1754809200000,184.91,3.781428571428571,0.02045010313897881,181.12857142857143,200.03571428571428,181.12857142857143,SL,181.12857142857143,SL,181.12857142857143,SL,0.0,0,True,0,0.01,0.336,1.2099451695693688,0.11985948761431775,4432667662.922014,False
SOLUSDT,1758196800000,1758211200000,1758258000000,248.11,4.662142857142856,0.018790628580641067,243.44785714285715,266.75857142857143,243.44785714285715,SL,243.44785714285715,SL,243.44785714285715,SL,0.0001,1,True,0,0.01,0.246,1.051054649534965,0.3947161326587971,6431594984.297835,False
SOLUSDT,1758211200000,1758225600000,1758258000000,248.24,4.951428571428571,0.019946135076653927,243.28857142857143,268.04571428571427,243.28857142857143,SL,243.28857142857143,SL,243.28857142857143,SL,0.0001,1,True,0,0.01,0.362,1.051425080541601,0.40540081521739135,6457323736.36167,False
SOLUSDT,1759075200000,1759089600000,1759176000000,206.09,3.7335714285714334,0.018116218295751534,202.35642857142858,221.02428571428572,212.82,TIME,212.82,TIME,212.82,TIME,7.35e-05,3,True,0,0.01,0.164,1.1003479944196535,0.015872233449992557,5474799755.176064,False
SOLUSDT,1759089600000,1759104000000,1759143600000,210.7,3.6485714285714335,0.017316428232422562,207.05142857142854,225.29428571428573,207.05142857142854,SL,207.05142857142854,SL,207.05142857142854,SL,0.0001,1,True,0,0.01,0.12,1.1377656133073861,0.027905161479168772,5463944556.401184,False
SOLUSDT,1759147200000,1759161600000,1759226400000,209.97,3.712857142857146,0.01768279822287539,206.25714285714287,224.82142857142858,206.25714285714287,SL,206.25714285714287,SL,206.25714285714287,SL,-0.00028562,3,True,0,0.01,0.142,1.1057134935705548,0.04488902159848718,5451015292.787362,False
SOLUSDT,1759176000000,1759190400000,1759219200000,212.59,3.9328571428571473,0.01849972784635753,208.65714285714284,228.32142857142858,208.65714285714284,SL,208.65714285714284,SL,208.65714285714284,SL,-5.066e-05,1,True,0,0.01,0.194,1.1142431970243112,0.04936077792586002,5467858387.562893,False
SOLUSDT,1766404800000,1766419200000,1766430000000,128.03,1.7242857142857164,0.013467825621227184,126.30571428571429,134.92714285714285,126.30571428571429,SL,126.30571428571429,SL,126.30571428571429,SL,5.393e-05,1,True,0,0.01,0.014,1.0515022800527967,0.007555485597355638,2984153155.522652,False
SOLUSDT,1768320000000,1768334400000,1768420800000,144.18,3.068571428571429,0.021282920159324654,141.11142857142858,156.45428571428573,146.76,TIME,146.76,TIME,146.76,TIME,0.00029806,3,True,0,0.01,0.416,1.0280742302905321,0.10728822671069804,2722126064.7645473,False
SOLUSDT,1768334400000,1768348800000,1768435200000,145.47,3.2700000000000022,0.02247886162095279,142.2,158.55,146.62,TIME,146.62,TIME,146.62,TIME,0.00029806,3,True,0,0.01,0.482,1.0312401106476519,0.12504833346222255,2745318093.7946844,False
SOLUSDT,1769544000000,1769558400000,1769644800000,127.12,2.627142857142858,0.020666636698732362,124.49285714285715,137.62857142857143,125.29,TIME,125.29,TIME,125.29,TIME,0.00010769,3,True,0,0.01,0.462,1.0775750877960177,0.015254372653941362,2661955656.3727307,False
SOLUSDT,1769587200000,1769601600000,1769616000000,128.11,1.8814285714285728,0.014686039898747737,126.22857142857144,135.6357142857143,126.22857142857144,SL,126.22857142857144,SL,126.22857142857144,SL,3.305e-05,1,True,0,0.01,0.138,1.088398450900215,0.024636058230683044,2615945761.4122343,False
SOLUSDT,1775592000000,1775606400000,1775660400000,85.53,1.90357142857143,0.022256184129211154,83.62642857142858,93.14428571428572,83.62642857142858,SL,83.62642857142858,SL,83.62642857142858,SL,0.0001,1,True,0,0.01,0.49,1.004072388359412,0.048798430603236964,2013647336.2836335,False
SOLUSDT,1776427200000,1776441600000,1776502800000,89.91,1.8728571428571417,0.020830354163687486,88.03714285714285,97.40142857142857,88.03714285714285,SL,88.03714285714285,SL,88.03714285714285,SL,-6.913e-05,3,True,0,0.01,0.388,1.0618066990359836,0.006718172657037114,1914122108.801373,False
SOLUSDT,1778126400000,1778140800000,1778151600000,90.12,1.423571428571427,0.015796398452856488,88.69642857142858,95.81428571428572,88.69642857142858,SL,88.69642857142858,SL,88.69642857142858,SL,0.0,0,True,0,0.01,0.252,1.1701875874213286,0.129181806791129,1676739286.3851466,False
SOLUSDT,1778256000000,1778270400000,1778356800000,92.57,1.6407142857142867,0.017724038951218393,90.92928571428571,99.13285714285713,93.46,TIME,93.46,TIME,93.46,TIME,0.00015828,3,True,0,0.01,0.408,1.3273240891351674,0.11316897173782325,1646863063.9167101,False
SOLUSDT,1778284800000,1778299200000,1778385600000,93.58,1.5978571428571453,0.017074771776631175,91.98214285714285,99.97142857142858,93.36,TIME,93.36,TIME,93.36,TIME,5.9199999999999975e-06,3,True,0,0.01,0.366,1.3076370160516544,0.1417591801878737,1653337284.2823033,False
SOLUSDT,1778299200000,1778313600000,1778400000000,93.71,1.6271428571428592,0.017363598945073732,92.08285714285714,100.21857142857144,93.39,TIME,93.39,TIME,93.39,TIME,2.3089999999999997e-05,4,True,0,0.01,0.382,1.293840120009846,0.1396084154201629,1661750267.21885,False
SOLUSDT,1778400000000,1778414400000,1778500800000,93.49,1.296428571428572,0.013867029323227854,92.19357142857142,98.67571428571428,95.22,TIME,95.22,TIME,95.22,TIME,0.00011617,3,True,0,0.01,0.158,1.2697884421267287,0.11978917105893627,1638068856.0063834,False
SOLUSDT,1778428800000,1778443200000,1778446800000,96.44,1.4949999999999986,0.015501866445458302,94.945,102.41999999999999,94.945,SL,94.945,SL,94.945,SL,0.0,0,True,0,0.01,0.236,1.2793224130239778,0.12925886898489636,1647126813.8790035,False
SOLUSDT,1778515200000,1778529600000,1778551200000,98.13,1.6749999999999983,0.017069193926424114,96.455,104.82999999999998,96.455,SL,96.455,SL,96.455,SL,3.539e-05,1,True,0,0.01,0.394,1.2253060170423367,0.14117920688452146,1718182399.6208267,False
SOLUSDT,1785153600000,1785168000000,1785193200000,75.23,0.82642857142857,0.010985359184216004,74.40357142857144,78.53571428571428,74.40357142857144,SL,74.40357142857144,SL,74.40357142857144,SL,3.835e-05,1,True,0,0.01,0.042,1.0859676436019052,0.033241758241758346,1340246218.20582,False
DOGEUSDT,1727323200000,1727337600000,1727420400000,0.11343,0.002505000000000001,0.02208410473419731,0.110925,0.12345,0.12345,TP,0.12345,TP,0.12345,TP,0.0002,2,True,0,1.0,0.44,1.1475379526572367,0.07030291591960003,301808062.85398763,False
DOGEUSDT,1727337600000,1727352000000,1727420400000,0.11363,0.002501428571428572,0.022013804201606726,0.11112857142857142,0.12363571428571428,0.12363571428571428,TP,0.12363571428571428,TP,0.12363571428571428,TP,0.0002,2,True,0,1.0,0.436,1.1465917089642357,0.08988009592326152,303820466.82601,False
DOGEUSDT,1727352000000,1727366400000,1727449200000,0.11669,0.002665714285714286,0.0228444107096948,0.11402428571428572,0.12735285714285716,0.12735285714285716,TP,0.12735285714285716,TP,0.12735285714285716,TP,0.0001886,2,True,0,1.0,0.49,1.1082188287292736,0.12331536388140174,308291683.446102,False
DOGEUSDT,1737086400000,1737100800000,1737187200000,0.39534,0.013102142857142868,0.033141455094710545,0.3822378571428572,0.4477485714285715,0.39506,TIME,0.39506,TIME,0.39506,TIME,0.0002,2,True,0,1.0,0.4,1.028720981668897,0.030495751446593333,2470137666.588835,False
DOGEUSDT,1737100800000,1737115200000,1737176400000,0.41124,0.01412000000000001,0.03433518140258732,0.39712,0.46772,0.39712,SL,0.39712,SL,0.39712,SL,0.0002,2,True,0,1.0,0.428,1.048843059966582,0.0560049302827208,2508571928.5843434,False
