symbol,sig_ts,ent_ts,ex_ts,entry,atr,stop_pct,sl,tp,px_pess,exit_pess,px_opt,exit_opt,px_4h,exit_4h,fund_sum,fund_n,fund_ok,gaps_1h,step_size,atr_rank,volratio,mom180,qvol_30d,ambiguous,fund_abs90
AEROUSDT,1759363200000,1759377600000,1759464000000,1.13,0.0319428571428571,0.02826801517067,1.0980571428571428,1.2577714285714283,1.1753,TIME,1.1753,TIME,1.1753,TIME,0.00035,7,True,0,0.1,0.24,1.0585978991560865,0.020128170412492,29548689.26808933,False,8.283485185185185e-05
AEROUSDT,1759377600000,1759392000000,1759420800000,1.1416,0.0319642857142857,0.0279995495044549,1.1096357142857145,1.2694571428571428,1.1096357142857145,SL,1.1096357142857145,SL,1.1096357142857145,SL,0.00015,3,True,0,0.1,0.216,1.069345907649757,0.0099991151225553,29589164.503827333,False,8.283485185185185e-05
AEROUSDT,1759406400000,1759420800000,1759507200000,1.1496,0.0344142857142857,0.0299358783179242,1.1151857142857142,1.2872571428571429,1.1948,TIME,1.1948,TIME,1.1948,TIME,0.0003,6,True,0,0.1,0.342,1.0667363915765595,0.0332554377134639,29538939.243559003,False,8.283485185185186e-05
AEROUSDT,1759420800000,1759435200000,1759456800000,1.2064,0.0384428571428571,0.031865763546798,1.1679571428571427,1.3601714285714286,1.1679571428571427,SL,1.1679571428571427,SL,1.1679571428571427,SL,5e-05,1,True,0,0.1,0.454,1.1160438349598982,0.0913613749434645,29650807.306873664,False,8.283485185185185e-05
AEROUSDT,1759766400000,1759780800000,1759820400000,1.1935,0.0356428571428571,0.0298641450715183,1.157857142857143,1.3360714285714286,1.157857142857143,SL,1.157857142857143,SL,1.157857142857143,SL,0.00015,3,True,0,0.1,0.362,1.028420790101357,0.0456576987117693,28706102.42300133,False,8.074362962962963e-05
AEROUSDT,1774267200000,1774281600000,1774332000000,0.3485,0.0106857142857142,0.0306620209059233,0.3378142857142857,0.391242857142857,0.3378142857142857,SL,0.3378142857142857,SL,0.3378142857142857,SL,-0.0030590899999999,4,True,0,0.1,0.376,1.3108988004866091,0.0359477124183007,6210071.706222666,False,0.00012038066666666665
AEROUSDT,1775721600000,1775736000000,1775822400000,0.3491,0.0096142857142857,0.0275402054261979,0.3394857142857143,0.3875571428571429,0.3726,TIME,0.3726,TIME,0.3726,TIME,0.00035,7,True,0,0.1,0.366,1.0645076475525932,0.0636612854096863,5044163.562144,False,0.00012566848148148148
AEROUSDT,1775736000000,1775750400000,1775836800000,0.3542,0.0104142857142857,0.0294022747438896,0.3437857142857143,0.3958571428571428,0.3751,TIME,0.3751,TIME,0.3751,TIME,0.00035,7,True,0,0.1,0.444,1.066181677383079,0.0617691154422788,5042863.532095667,False,0.00012559774074074077
AEROUSDT,1775764800000,1775779200000,1775865600000,0.3602,0.0109571428571428,0.0304196081542,0.3492428571428572,0.4040285714285714,0.3792,TIME,0.3792,TIME,0.3792,TIME,0.0003,6,True,0,0.1,0.494,1.0916865865209864,0.0771761890517499,5020554.481272001,False,0.00012564418518518517
AEROUSDT,1775793600000,1775808000000,1775894400000,0.368,0.0109,0.0296195652173913,0.3571,0.4116,0.3886,TIME,0.3886,TIME,0.3886,TIME,0.00035,7,True,0,0.1,0.454,1.0759501250958128,0.1114803625377642,5087307.793800333,False,0.00012520785185185187
AEROUSDT,1775836800000,1775851200000,1775937600000,0.3803,0.0113214285714285,0.0297697306637616,0.3689785714285714,0.4255857142857143,0.3949,TIME,0.3949,TIME,0.3949,TIME,0.00017918,6,True,0,0.1,0.46,1.0776371879337954,0.1126389701579873,5150833.601071,False,0.000123257
AEROUSDT,1775880000000,1775894400000,1775948400000,0.3886,0.0111499999999999,0.0286927431806484,0.37745,0.4332,0.37745,SL,0.37745,SL,0.37745,SL,2.918e-05,3,True,0,0.1,0.414,1.0980510996442638,0.1555621653777514,5176330.5821153335,False,0.0001231681111111111
AEROUSDT,1775894400000,1775908800000,1775948400000,0.3926,0.0114571428571428,0.0291827377920093,0.3811428571428571,0.4384285714285714,0.3811428571428571,SL,0.3811428571428571,SL,0.3811428571428571,SL,2.918e-05,3,True,0,0.1,0.436,1.1488329555093904,0.1588426335990551,5232463.448178334,False,0.0001222965925925926
AEROUSDT,1776355200000,1776369600000,1776441600000,0.4039,0.0106928571428571,0.0264740211509213,0.3932071428571428,0.4466714285714285,0.4466714285714285,TP,0.4466714285714285,TP,0.4466714285714285,TP,0.0002,4,True,0,0.1,0.314,1.237064613675429,0.1852069269151746,5640288.513962666,False,0.000126498
AEROUSDT,1776369600000,1776384000000,1776391200000,0.4093,0.0105571428571428,0.0257931660325991,0.3987428571428572,0.4515285714285714,0.3987428571428572,SL,0.3987428571428572,SL,0.3987428571428572,SL,5e-05,1,True,0,0.1,0.286,1.184198461010255,0.1856894553881807,5711998.002614,False,0.00012667870370370373
AEROUSDT,1776830400000,1776844800000,1776931200000,0.407,0.0124357142857142,0.0305545805545805,0.3945642857142857,0.4567428571428571,0.4077,TIME,0.4077,TIME,0.4077,TIME,-0.00127358,6,True,0,0.1,0.456,1.1510789751376005,0.3370565045992115,6817076.012111334,False,0.00013529722222222222
AEROUSDT,1776844800000,1776859200000,1776916800000,0.4191,0.0127999999999999,0.0305416368408494,0.4063,0.4702999999999999,0.4063,SL,0.4063,SL,0.4063,SL,-0.00056311,4,True,0,0.1,0.452,1.165153426997313,0.3412291933418694,6812032.597963333,False,0.00013713148148148147
AEROUSDT,1776859200000,1776873600000,1776916800000,0.4228,0.0128214285714285,0.0303250439248547,0.4099785714285714,0.4740857142857143,0.4099785714285714,SL,0.4099785714285714,SL,0.4099785714285714,SL,-0.00028924,3,True,0,0.1,0.428,1.001968070156566,0.2125035847433323,6378298.046018334,False,0.00013794099999999999
AEROUSDT,1776888000000,1776902400000,1776913200000,0.4238,0.0124785714285714,0.0294444818984696,0.4113214285714285,0.4737142857142857,0.4113214285714285,SL,0.4113214285714285,SL,0.4113214285714285,SL,0.0,0,True,0,0.1,0.376,1.0267271977340402,0.2013042245534448,6148993.087865333,False,0.00013884518518518518
AEROUSDT,1777190400000,1777204800000,1777251600000,0.464,0.01065,0.0229525862068965,0.45335,0.5066,0.45335,SL,0.45335,SL,0.45335,SL,-0.00044669,4,True,0,0.1,0.192,1.043418322343569,0.4560577526679221,6222040.290732334,False,0.00013628966666666666
AEROUSDT,1777204800000,1777219200000,1777240800000,0.4679,0.0114928571428571,0.0245626354837725,0.4564071428571428,0.5138714285714286,0.4564071428571428,SL,0.4564071428571428,SL,0.4564071428571428,SL,-0.00037558,2,True,0,0.1,0.228,1.01412427481323,0.4729219143576826,6458032.724509999,False,0.000136364
AEROUSDT,1781524800000,1781539200000,1781578800000,0.4292,0.0123428571428571,0.0287578218612701,0.4168571428571428,0.4785714285714286,0.4168571428571428,SL,0.4168571428571428,SL,0.4168571428571428,SL,0.00015,3,True,0,0.1,0.464,1.1172408086265866,0.0177893738140417,8073869.608087333,False,0.0001031022962962963
AEVOUSDT,1729425600000,1729440000000,1729526400000,0.3934,0.0115071428571428,0.0292504902316798,0.3818928571428571,0.4394285714285714,0.3892,TIME,0.3892,TIME,0.3892,TIME,0.000371,6,True,0,0.1,0.34,1.187986849961992,0.0040837161817255,23394205.036452,False,5.1184481481481485e-05
AEVOUSDT,1729468800000,1729483200000,1729494000000,0.4135,0.0125499999999999,0.0303506650544135,0.40095,0.4636999999999999,0.40095,SL,0.40095,SL,0.40095,SL,0.0,0,True,0,0.1,0.408,1.2092994254768632,0.074844074844075,23514605.63989933,False,5.069940740740741e-05
AEVOUSDT,1731139200000,1731153600000,1731175200000,0.3442,0.0102642857142857,0.0298207022495227,0.3339357142857143,0.3852571428571428,0.3339357142857143,SL,0.3339357142857143,SL,0.3339357142857143,SL,5e-05,1,True,0,0.1,0.498,1.0230467135035102,0.0699409387628224,18370379.465872664,False,5.090633333333334e-05
AEVOUSDT,1731153600000,1731168000000,1731254400000,0.3409,0.0101357142857142,0.0297322214306667,0.3307642857142857,0.3814428571428571,0.37,TIME,0.37,TIME,0.37,TIME,0.00104855,6,True,0,0.1,0.496,1.0229039751463571,0.0706658291457285,18305012.626639664,False,5.1335259259259266e-05
AEVOUSDT,1731225600000,1731240000000,1731272400000,0.3654,0.0108714285714285,0.0297521307373524,0.3545285714285714,0.4088857142857143,0.3545285714285714,SL,0.3545285714285714,SL,0.3545285714285714,SL,0.00032575,2,True,0,0.1,0.488,1.1258341873591704,0.118457300275482,18808755.618177,False,5.315103703703704e-05
AEVOUSDT,1748937600000,1748952000000,1749038400000,0.1032,0.0032928571428571,0.031907530454042,0.0999071428571428,0.1163714285714285,0.1026,TIME,0.1026,TIME,0.1026,TIME,-6.297e-05,6,True,0,0.1,0.376,1.1636900717153271,0.0157480314960629,10005289.694902666,False,4.9627703703703704e-05
AEVOUSDT,1748952000000,1748966400000,1748988000000,0.1056,0.0034571428571428,0.0327380952380952,0.1021428571428571,0.1194285714285714,0.1021428571428571,SL,0.1021428571428571,SL,0.1021428571428571,SL,4.892e-05,2,True,0,0.1,0.418,1.1602674692610448,0.0424481737413622,10174125.797317669,False,4.9627703703703704e-05
AEVOUSDT,1748995200000,1749009600000,1749042000000,0.1054,0.0035785714285714,0.0339522905936568,0.1018214285714285,0.1197142857142857,0.1018214285714285,SL,0.1018214285714285,SL,0.1018214285714285,SL,-0.0001618899999999,3,True,0,0.1,0.472,1.136126100664307,0.0364173228346458,10265119.377955334,False,4.944651851851852e-05
AEVOUSDT,1752192000000,1752206400000,1752274800000,0.1121,0.0036357142857142,0.0324327768573977,0.1084642857142857,0.1266428571428571,0.1084642857142857,SL,0.1084642857142857,SL,0.1084642857142857,SL,0.00025,5,True,0,0.1,0.472,1.1358882242680282,0.0595463137996219,6011671.303701334,False,4.7878185185185184e-05
AEVOUSDT,1754654400000,1754668800000,1754755200000,0.098,0.0024,0.0244897959183673,0.0956,0.1076,0.1046,TIME,0.1046,TIME,0.1046,TIME,0.00025,5,True,0,0.1,0.08,1.0148704243675115,0.1329479768786128,13180415.783014,False,4.909566666666667e-05
AEVOUSDT,1754668800000,1754683200000,1754769600000,0.1008,0.0025071428571428,0.0248724489795918,0.0982928571428571,0.1108285714285714,0.1058,TIME,0.1058,TIME,0.1058,TIME,0.00035,7,True,0,0.1,0.098,1.0313051887572595,0.1313131313131312,13172931.696787998,False,4.909566666666667e-05
AEVOUSDT,1754712000000,1754726400000,1754812800000,0.104,0.0024642857142857,0.0236950549450549,0.1015357142857142,0.1138571428571428,0.1021,TIME,0.1021,TIME,0.1021,TIME,0.00025,5,True,0,0.1,0.068,1.0710039337157076,0.1428571428571428,13160317.986834666,False,4.9095666666666665e-05
AEVOUSDT,1754726400000,1754740800000,1754812800000,0.1047,0.0024642857142857,0.0235366352844862,0.1022357142857142,0.1145571428571428,0.1022357142857142,SL,0.1022357142857142,SL,0.1022357142857142,SL,0.00025,5,True,0,0.1,0.068,1.0811212925444236,0.1431693989071039,13175953.69604,False,4.909566666666667e-05
AEVOUSDT,1754740800000,1754755200000,1754812800000,0.1046,0.0024999999999999,0.0239005736137667,0.1021,0.1146,0.1021,SL,0.1021,SL,0.1021,SL,0.0002,4,True,0,0.1,0.074,1.0990058296981662,0.1406761177753543,13168217.439126331,False,4.909566666666667e-05
AEVOUSDT,1754755200000,1754769600000,1754809200000,0.1058,0.0023785714285714,0.0224817715365919,0.1034214285714285,0.1153142857142857,0.1034214285714285,SL,0.1034214285714285,SL,0.1034214285714285,SL,0.0001,2,True,0,0.1,0.048,1.0992060298927966,0.1056485355648535,13140395.658981666,False,4.909566666666667e-05
AEVOUSDT,1754769600000,1754784000000,1754812800000,0.1056,0.00245,0.0232007575757575,0.10315,0.1154,0.10315,SL,0.10315,SL,0.10315,SL,0.0001,2,True,0,0.1,0.062,1.1244536424020184,0.0163618864292587,13076496.428483332,False,4.9095666666666665e-05
AEVOUSDT,1755086400000,1755100800000,1755176400000,0.1076,0.0036071428571428,0.0335236325013276,0.1039928571428571,0.1220285714285714,0.1039928571428571,SL,0.1039928571428571,SL,0.1039928571428571,SL,0.0003,6,True,0,0.1,0.464,1.1071023649235283,0.0208728652751424,12320680.276955666,False,4.9514296296296296e-05
AEVOUSDT,1755115200000,1755129600000,1755162000000,0.1094,0.0034357142857142,0.0314050665970227,0.1059642857142857,0.1231428571428571,0.1059642857142857,SL,0.1059642857142857,SL,0.1059642857142857,SL,0.00015,3,True,0,0.1,0.358,1.0917308952824365,0.0438931297709923,12375875.223307667,False,4.9514296296296296e-05
AEVOUSDT,1755129600000,1755144000000,1755154800000,0.1106,0.0034,0.0307414104882459,0.1072,0.1242,0.1072,SL,0.1072,SL,0.1072,SL,5e-05,1,True,0,0.1,0.332,1.094607646412791,0.0885826771653544,12394300.839551665,False,4.9493555555555554e-05
AEVOUSDT,1755964800000,1755979200000,1756000800000,0.1078,0.0033928571428571,0.0314736284124038,0.1044071428571428,0.1213714285714285,0.1044071428571428,SL,0.1044071428571428,SL,0.1044071428571428,SL,0.0001,2,True,0,0.1,0.398,1.119896024946465,0.031548757170172,7921809.979547334,False,4.910592592592593e-05
AEVOUSDT,1758139200000,1758153600000,1758240000000,0.09879,0.0023199999999999,0.0234841583156189,0.09647,0.10807,0.10344,TIME,0.10344,TIME,0.10344,TIME,0.00035,7,True,0,0.1,0.172,1.1486973729408751,0.0245850622406638,8606383.065403268,False,4.8948777777777784e-05
AEVOUSDT,1758168000000,1758182400000,1758268800000,0.09885,0.0023485714285714,0.0237589421200953,0.0965014285714285,0.1082442857142857,0.09937,TIME,0.09937,TIME,0.09937,TIME,0.0003,6,True,0,0.1,0.186,1.154013362688891,0.0482502651113467,8604578.7697713,False,4.8948777777777784e-05
AEVOUSDT,1758196800000,1758211200000,1758276000000,0.10034,0.002365,0.0235698624676101,0.0979749999999999,0.1098,0.0979749999999999,SL,0.0979749999999999,SL,0.0979749999999999,SL,0.0002,4,True,0,0.1,0.182,1.0946082112690374,0.0595564941921857,8574213.649136366,False,4.894877777777778e-05
AEVOUSDT,1758211200000,1758225600000,1758254400000,0.10307,0.0025371428571428,0.0246157257896852,0.1005328571428571,0.1132185714285714,0.1005328571428571,SL,0.1005328571428571,SL,0.1005328571428571,SL,0.0001,2,True,0,0.1,0.23,1.1264013526755796,0.1176789587852493,8610515.641567599,False,4.894877777777778e-05
AEVOUSDT,1758225600000,1758240000000,1758254400000,0.10344,0.0025121428571428,0.0242859904982874,0.1009278571428571,0.1134885714285714,0.1009278571428571,SL,0.1009278571428571,SL,0.1009278571428571,SL,0.0,0,True,0,0.1,0.214,1.1100570837618504,0.1330777656078861,8638649.446371,False,4.894877777777778e-05
AEVOUSDT,1767686400000,1767700800000,1767715200000,0.04424,0.0011828571428571,0.0267372771893567,0.0430571428571428,0.0489714285714285,0.0430571428571428,SL,0.0430571428571428,SL,0.0430571428571428,SL,5e-05,1,True,0,0.1,0.25,1.008435363091149,0.0009051821679113,2570998.7496268004,False,4.584659259259259e-05
AEVOUSDT,1768737600000,1768752000000,1768780800000,0.04322,0.0010028571428571,0.0232035433331129,0.0422171428571428,0.0472314285714285,0.0422171428571428,SL,0.0422171428571428,SL,0.0422171428571428,SL,1.176e-05,1,True,0,0.1,0.098,1.2940689210210794,0.2027816411682892,3163435.8825471336,False,4.909511111111111e-05
AEVOUSDT,1774584000000,1774598400000,1774605600000,0.02568,0.0005749999999999,0.0223909657320872,0.025105,0.02798,0.025105,SL,0.025105,SL,0.025105,SL,0.0,0,True,0,0.1,0.164,1.0316559878036584,0.1142484795829714,1850732.1105742,False,5.7526e-05
AEVOUSDT,1774598400000,1774612800000,1774620000000,0.02453,0.0006564285714285,0.0267602352804146,0.0238735714285714,0.0271557142857142,0.0238735714285714,SL,0.0238735714285714,SL,0.0238735714285714,SL,5e-05,1,True,0,0.1,0.406,1.1224563005364383,0.0559380378657485,1865165.7563301665,False,5.7526000000000005e-05
AEVOUSDT,1775188800000,1775203200000,1775210400000,0.02411,0.0005864285714285,0.0243230431948806,0.0235235714285714,0.0264557142857142,0.0264557142857142,TP,0.0264557142857142,TP,0.0235235714285714,SL,5e-05,1,True,0,0.1,0.262,1.0718769359821905,0.0087939698492462,1661054.0154757665,False,5.709707407407407e-05
AEVOUSDT,1775592000000,1775606400000,1775692800000,0.02419,0.0006821428571428,0.0281993740034252,0.0235078571428571,0.0269185714285714,0.02378,TIME,0.02378,TIME,0.02378,TIME,0.00019719,6,True,0,0.1,0.474,1.3024763318161665,0.0108650229837024,2418890.1738805333,False,6.165922222222223e-05
AEVOUSDT,1776830400000,1776844800000,1776902400000,0.02604,0.0006928571428571,0.0266074171604125,0.0253471428571428,0.0288114285714285,0.0253471428571428,SL,0.0253471428571428,SL,0.0253471428571428,SL,0.0002,4,True,0,0.1,0.402,1.0801915059288656,0.1065817409766454,2562789.6743377,False,5.6201111111111115e-05
AEVOUSDT,1777032000000,1777046400000,1777050000000,0.0282,0.0007035714285714,0.0249493414387031,0.0274964285714285,0.0310142857142857,0.0310142857142857,TP,0.0310142857142857,TP,0.0274964285714285,SL,0.0,0,True,0,0.1,0.326,1.0823752563642763,0.1492659053833605,2636612.9540379336,False,5.546203703703704e-05
AEVOUSDT,1777420800000,1777435200000,1777521600000,0.02714,0.0005764285714285,0.0212390777976629,0.0265635714285714,0.0294457142857142,0.02724,TIME,0.02724,TIME,0.02724,TIME,0.00035,7,True,0,0.1,0.128,1.178267740439421,0.2617387261738726,3353165.047588333,False,5.5499740740740744e-05
AEVOUSDT,1777435200000,1777449600000,1777456800000,0.028,0.0006507142857142,0.0232397959183673,0.0273492857142857,0.0306028571428571,0.0273492857142857,SL,0.0273492857142857,SL,0.0273492857142857,SL,5e-05,1,True,0,0.1,0.28,1.2000326757954352,0.25,3387125.6872649663,False,5.5499740740740744e-05
AEVOUSDT,1785038400000,1785052800000,1785070800000,0.01951,0.0003,0.0153767298821117,0.0192099999999999,0.02071,0.0192099999999999,SL,0.0192099999999999,SL,0.0192099999999999,SL,0.0001,2,True,0,0.1,0.052,1.0822804602617366,0.1167716084716656,1518292.5356607337,False,5.324333333333333e-05
AEVOUSDT,1785052800000,1785067200000,1785088800000,0.01939,0.0003121428571428,0.0160981360053046,0.0190778571428571,0.0206385714285714,0.0190778571428571,SL,0.0190778571428571,SL,0.0190778571428571,SL,5e-05,1,True,0,0.1,0.072,1.0828660093797389,0.1439528023598821,1521580.0499073,False,5.324333333333333e-05
AGLDUSDT,1728115200000,1728129600000,1728216000000,0.9166,0.0254357142857143,0.0277500701349708,0.8911642857142856,1.0183428571428572,0.9398,TIME,0.9398,TIME,0.9398,TIME,-0.00014504,3,True,0,1.0,0.5,1.3073515086645178,0.3053261179151239,4475311.837943334,False,0.00012998333333333334
AGLDUSDT,1728129600000,1728144000000,1728162000000,0.9246,0.0248785714285714,0.0269073885232224,0.8997214285714286,1.0241142857142858,0.8997214285714286,SL,0.8997214285714286,SL,0.8997214285714286,SL,0.0,0,True,0,1.0,0.434,1.2762758128767542,0.3327568813950137,4492019.8945533335,False,0.00012998333333333334
AGLDUSDT,1728187200000,1728201600000,1728288000000,0.9296,0.0219571428571428,0.0236199901647406,0.9076428571428572,1.0174285714285716,0.966,TIME,0.966,TIME,0.966,TIME,0.00031848,4,True,0,1.0,0.216,1.1818245917337942,0.3465662126919733,4546974.55908,False,0.00013086614814814814
AGLDUSDT,1728201600000,1728216000000,1728302400000,0.9398,0.0210857142857143,0.022436384641109,0.9187142857142856,1.0241428571428572,0.9594,TIME,0.9594,TIME,0.9594,TIME,0.00021848,3,True,0,1.0,0.168,1.1898347504131146,0.3555972302365839,4552127.109643335,False,0.00013086614814814814
