symbol,sig_ts,ent_ts,ex_ts,entry,atr,stop_pct,sl,tp,px_pess,exit_pess,px_opt,exit_opt,px_4h,exit_4h,fund_sum,fund_n,fund_ok,gaps_1h,step_size,atr_rank,volratio,mom180,qvol_30d,ambiguous,fund_abs90,gross_pess,net_pess,R_pess,Rgross_pess,gross_opt,net_opt,R_opt,Rgross_opt,gross_4h,net_4h,R_4h,Rgross_4h,sig_date,hold_h
FXSUSDT,1737100800000,1737115200000,1737180000000,3.5046,0.1048285714285714,0.0299117078778095,3.3997714285714284,3.923914285714286,3.3997714285714284,SL,3.3997714285714284,SL,3.3997714285714284,SL,0.0002,2,True,0,0.1,0.242,1.1999360614754817,0.123833349369768,39354599.49769666,False,0.0001803025555555,-0.029911707877809612,-0.03211170787780961,-1.0735497955846318,-1.0000000000000038,-0.029911707877809612,-0.03211170787780961,-1.0735497955846318,-1.0000000000000038,-0.029911707877809612,-0.03211170787780961,-1.0735497955846318,-1.0000000000000038,2025-01-17,18.0
FXSUSDT,1737115200000,1737129600000,1737172800000,3.6546,0.1129071428571429,0.0308945282266576,3.541692857142857,4.106228571428572,3.541692857142857,SL,3.541692857142857,SL,3.541692857142857,SL,0.0002,2,True,0,0.1,0.27,1.2360629638017808,0.1926791073991909,39395570.32649734,False,0.0001803025555555,-0.030894528226657614,-0.033094528226657614,-1.0712100208768272,-1.0000000000000004,-0.030894528226657614,-0.033094528226657614,-1.0712100208768272,-1.0000000000000004,-0.030894528226657614,-0.033094528226657614,-1.0712100208768272,-1.0000000000000004,2025-01-17,12.0
FXSUSDT,1737129600000,1737144000000,1737176400000,3.599,0.1140142857142857,0.0316794347636248,3.4849857142857146,4.055057142857144,3.4849857142857146,SL,3.4849857142857146,SL,3.4849857142857146,SL,0.0001,1,True,0,0.1,0.29,1.233729386884072,0.1795031463030938,39418906.109859005,False,0.0001803025555555,-0.03167943476362478,-0.033779434763624785,-1.0662890615211122,-0.9999999999999993,-0.03167943476362478,-0.033779434763624785,-1.0662890615211122,-0.9999999999999993,-0.03167943476362478,-0.033779434763624785,-1.0662890615211122,-0.9999999999999993,2025-01-17,9.0
FXSUSDT,1742371200000,1742385600000,1742472000000,2.1661,0.0717357142857143,0.0331174526964195,2.0943642857142857,2.453042857142857,2.1428,TIME,2.1428,TIME,2.1428,TIME,-0.00100485,3,True,0,0.1,0.482,1.043264803965328,0.2080915178571427,9467357.938429331,False,0.0001358108888888,-0.010756659434005944,-0.011751809434005944,-0.35485245624813694,-0.3248033456138643,-0.010756659434005944,-0.011751809434005944,-0.35485245624813694,-0.3248033456138643,-0.010756659434005944,-0.011751809434005944,-0.35485245624813694,-0.3248033456138643,2025-03-19,24.0
FXSUSDT,1744358400000,1744372800000,1744459200000,1.752,0.0453999999999999,0.0259132420091323,1.7066,1.9336,1.7853,TIME,1.7853,TIME,1.7853,TIME,0.00027849,3,True,0,0.1,0.122,1.342076930113669,0.1884372667435707,10444485.259981334,False,0.0001028194814814,0.019006849315068575,0.016728359315068574,0.6455525444933982,0.7334801762114603,0.019006849315068575,0.016728359315068574,0.6455525444933982,0.7334801762114603,0.019006849315068575,0.016728359315068574,0.6455525444933982,0.7334801762114603,2025-04-11,24.0
FXSUSDT,1744372800000,1744387200000,1744473600000,1.7794,0.0441642857142856,0.0248197626808394,1.7352357142857144,1.9560571428571427,1.8141,TIME,1.8141,TIME,1.8141,TIME,0.00027849,3,True,0,0.1,0.1,1.3434898198405385,0.2025410556193823,10418808.460888332,False,0.0001028194814814,0.019500955378217277,0.017222465378217276,0.6939012914701574,0.7857027333009841,0.019500955378217277,0.017222465378217276,0.6939012914701574,0.7857027333009841,0.019500955378217277,0.017222465378217276,0.6939012914701574,0.7857027333009841,2025-04-11,24.0
FXSUSDT,1744387200000,1744401600000,1744488000000,1.7936,0.0435357142857142,0.0242728112654517,1.7500642857142858,1.967742857142857,1.8115,TIME,1.8115,TIME,1.8115,TIME,0.00027849,3,True,0,0.1,0.09,1.1510072756082863,0.2206042460533479,10414779.861890336,False,0.0001028194814814,0.009979928635147184,0.007701438635147184,0.3172866361017233,0.4111566858080402,0.009979928635147184,0.007701438635147184,0.3172866361017233,0.4111566858080402,0.009979928635147184,0.007701438635147184,0.3172866361017233,0.4111566858080402,2025-04-11,24.0
FXSUSDT,1744488000000,1744502400000,1744513200000,1.7997,0.0328571428571428,0.0182570110891497,1.7668428571428572,1.9311285714285715,1.7668428571428572,SL,1.7668428571428572,SL,1.7668428571428572,SL,0.0,0,True,0,0.1,0.002,1.0004459748247827,0.2684525907648922,10342033.663192,False,0.0001027398148148,-0.01825701108914979,-0.02025701108914979,-1.1095469565217444,-1.0000000000000047,-0.01825701108914979,-0.02025701108914979,-1.1095469565217444,-1.0000000000000047,-0.01825701108914979,-0.02025701108914979,-1.1095469565217444,-1.0000000000000047,2025-04-12,3.0
FXSUSDT,1745380800000,1745395200000,1745402400000,2.1756,0.0551928571428571,0.0253690279200483,2.120407142857143,2.396371428571429,2.120407142857143,SL,2.120407142857143,SL,2.120407142857143,SL,0.0001,1,True,0,0.1,0.234,1.1026041373184523,0.0276767581353609,4356617.515796334,False,0.0001006882222222,-0.025369027920048248,-0.02746902792004825,-1.082778102756566,-0.999999999999998,-0.025369027920048248,-0.02746902792004825,-1.082778102756566,-0.999999999999998,-0.025369027920048248,-0.02746902792004825,-1.082778102756566,-0.999999999999998,2025-04-23,2.0
FXSUSDT,1745611200000,1745625600000,1745658000000,2.4359,0.0722357142857143,0.0296546304387348,2.363664285714286,2.7248428571428573,2.363664285714286,SL,2.363664285714286,SL,2.363664285714286,SL,0.0002,2,True,0,0.1,0.474,1.148264505468825,0.0914754392255288,4026791.0922146654,False,0.0001006882222222,-0.02965463043873484,-0.03185463043873484,-1.0741874023534081,-1.0000000000000013,-0.02965463043873484,-0.03185463043873484,-1.0741874023534081,-1.0000000000000013,-0.02965463043873484,-0.03185463043873484,-1.0741874023534081,-1.0000000000000013,2025-04-25,9.0
FXSUSDT,1749542400000,1749556800000,1749643200000,3.0069,0.0898499999999999,0.0298812730719345,2.91705,3.3663,3.0215,TIME,3.0215,TIME,3.0215,TIME,0.00018111,3,True,0,0.1,0.458,1.0862999205590154,0.1163110038968266,20390279.563877333,False,0.0001016387037037,0.004855499018923126,0.002674389018923126,0.08950050462993836,0.16249304396215886,0.004855499018923126,0.002674389018923126,0.08950050462993836,0.16249304396215886,0.004855499018923126,0.002674389018923126,0.08950050462993836,0.16249304396215886,2025-06-10,24.0
FXSUSDT,1756944000000,1756958400000,1756965600000,2.8168,0.0702071428571428,0.0249244329938734,2.7465928571428573,3.0976285714285714,2.7465928571428573,SL,2.7465928571428573,SL,2.7465928571428573,SL,0.0,0,True,0,0.1,0.288,1.0621700592943124,0.0061798956919341,9013205.104624,False,9.008577777777776e-05,-0.02492443299387348,-0.02692443299387348,-1.0802425475633366,-1.000000000000003,-0.02492443299387348,-0.02692443299387348,-1.0802425475633366,-1.000000000000003,-0.02492443299387348,-0.02692443299387348,-1.0802425475633366,-1.000000000000003,2025-09-04,2.0
GALAUSDT,1727366400000,1727380800000,1727467200000,0.02286,0.0007085714285714,0.0309961254843144,0.0221514285714285,0.0256942857142857,0.0247,TIME,0.0247,TIME,0.0247,TIME,0.0003,3,True,0,1.0,0.4,1.1243408585446295,0.1385151968111608,68927914.73815733,False,8.36418888888889e-05,0.08048993875765542,0.07818993875765543,2.5225713709677513,2.5967741935483963,0.08048993875765542,0.07818993875765543,2.5225713709677513,2.5967741935483963,0.08048993875765542,0.07818993875765543,2.5225713709677513,2.5967741935483963,2024-09-26,24.0
GALAUSDT,1727380800000,1727395200000,1727481600000,0.02317,0.0007021428571428,0.0303039644860965,0.0224678571428571,0.0259785714285714,0.02459,TIME,0.02459,TIME,0.02459,TIME,0.0003,3,True,0,1.0,0.346,1.1194610058456236,0.2272245762711864,68680708.03875968,False,8.36418888888889e-05,0.061286145878290954,0.05898614587829095,1.9464828077314398,2.022380467955245,0.061286145878290954,0.05898614587829095,1.9464828077314398,2.022380467955245,0.061286145878290954,0.05898614587829095,1.9464828077314398,2.022380467955245,2024-09-26,24.0
GALAUSDT,1727395200000,1727409600000,1727496000000,0.02378,0.0006835714285714,0.0287456445993031,0.0230964285714285,0.0265142857142857,0.02506,TIME,0.02506,TIME,0.02506,TIME,0.0003,3,True,0,1.0,0.292,1.1233019751091742,0.2391870766023971,69071052.205015,False,8.364188888888888e-05,0.05382674516400332,0.05152674516400332,1.792506165099269,1.8725182863113905,0.05382674516400332,0.05152674516400332,1.792506165099269,1.8725182863113905,0.05382674516400332,0.05152674516400332,1.792506165099269,1.8725182863113905,2024-09-27,24.0
GALAUSDT,1727409600000,1727424000000,1727510400000,0.02446,0.0007149999999999,0.0292313982011447,0.023745,0.0273199999999999,0.02435,TIME,0.02435,TIME,0.02435,TIME,0.0002,2,True,0,1.0,0.312,1.131797050131948,0.3106588109266202,69779330.58209966,False,8.364188888888888e-05,-0.0044971381847914715,-0.006697138184791471,-0.22910769230769165,-0.15384615384615313,-0.0044971381847914715,-0.006697138184791471,-0.22910769230769165,-0.15384615384615313,-0.0044971381847914715,-0.006697138184791471,-0.22910769230769165,-0.15384615384615313,2024-09-27,24.0
GALAUSDT,1727424000000,1727438400000,1727524800000,0.02409,0.0007321428571428,0.0303919824467769,0.0233578571428571,0.0270185714285714,0.02425,TIME,0.02425,TIME,0.02425,TIME,0.0003,3,True,0,1.0,0.36,1.135454437588112,0.241112828438949,70223946.99293633,False,8.364188888888888e-05,0.006641760066417701,0.004341760066417701,0.1428587317073207,0.21853658536585743,0.006641760066417701,0.004341760066417701,0.1428587317073207,0.21853658536585743,0.006641760066417701,0.004341760066417701,0.1428587317073207,0.21853658536585743,2024-09-27,24.0
GALAUSDT,1727481600000,1727496000000,1727506800000,0.02506,0.0007742857142857,0.0308972751111618,0.0242857142857142,0.0281571428571428,0.0242857142857142,SL,0.0242857142857142,SL,0.0242857142857142,SL,0.0,0,True,0,1.0,0.404,1.117237435390852,0.3236536430834213,70983663.67472667,False,8.36418888888889e-05,-0.030897275111165245,-0.03289727511116525,-1.0647306273063846,-1.0000000000001115,-0.030897275111165245,-0.03289727511116525,-1.0647306273063846,-1.0000000000001115,-0.030897275111165245,-0.03289727511116525,-1.0647306273063846,-1.0000000000001115,2024-09-28,3.0
GALAUSDT,1728216000000,1728230400000,1728316800000,0.0207,0.0004742857142857,0.0229123533471359,0.0202257142857142,0.0225971428571428,0.02176,TIME,0.02176,TIME,0.02176,TIME,0.0002,2,True,0,1.0,0.068,1.0260059532856172,0.1695873374788015,76682610.23811299,False,8.313159259259259e-05,0.051207729468599084,0.04900772946859908,2.138921686746995,2.2349397590361524,0.051207729468599084,0.04900772946859908,2.138921686746995,2.2349397590361524,0.051207729468599084,0.04900772946859908,2.138921686746995,2.2349397590361524,2024-10-06,24.0
GALAUSDT,1729296000000,1729310400000,1729335600000,0.02336,0.0006692857142857,0.0286509295499021,0.0226907142857142,0.0260371428571428,0.0226907142857142,SL,0.0226907142857142,SL,0.0226907142857142,SL,0.0001,1,True,0,1.0,0.296,1.0384716384083197,0.2171875000000001,81628744.15942733,False,8.384129629629631e-05,-0.02865092954990578,-0.03075092954990578,-1.0732960512274499,-1.0000000000001283,-0.02865092954990578,-0.03075092954990578,-1.0732960512274499,-1.0000000000001283,-0.02865092954990578,-0.03075092954990578,-1.0732960512274499,-1.0000000000001283,2024-10-19,7.0
